time,eta_0,eta_0.5,eta_1,eta_2
24.416666666666664,0.12390484413761423,0.23464912734664908,0.4538077645773304,0.6110530761882532
24.5,0.1251295500120763,0.2364913135857559,0.4535661339966129,0.6069315850511497
24.583333333333332,0.12918049632023412,0.24087944333930544,0.45302375740735495,0.6040477500818463
24.666666666666664,0.13027996092126512,0.24257003133752808,0.45248504844423487,0.6019153864988223
24.75,0.13352599362851664,0.2593008788290827,0.45192889353399907,0.5954647009053248
24.833333333333332,0.13640591296010135,0.282307654891075,0.4513675348070927,0.592431534009678
24.916666666666664,0.13767381779609433,0.28361251006767063,0.45080091882094003,0.5872186442974912
25.0,0.13902939941491943,0.2849117001512599,0.45096929606686054,0.5849108237526843
25.083333333333332,0.15064857003426482,0.2862251257882209,0.4504633187816149,0.5806145678333896
25.166666666666664,0.15809212863947425,0.28786553791102465,0.4498753794165193,0.578426935318945
25.25,0.1590956723386589,0.2895981563247695,0.44755748976756926,0.5740935241690063
25.333333333333332,0.16560297173286354,0.29138212463733265,0.4466433676051549,0.5701698631378717
25.416666666666664,0.16697764868189027,0.2963894008627716,0.44487168451164777,0.5682606828640288
25.5,0.16852748544819587,0.2980693384683686,0.44645907551097175,0.5639086855601612
25.583333333333332,0.17018190326800514,0.3159803383067551,0.4448902927966507,0.5607199231284903
25.666666666666664,0.17309142817185993,0.31664789692127315,0.44356812743339535,0.5576222055891948
25.75,0.19592045036258426,0.3342579114957286,0.44395124651656676,0.5563010319471727
25.833333333333332,0.20080542495596856,0.33512460771872105,0.4428664678267437,0.5506838884230384
25.916666666666664,0.20181483081907378,0.33654204262513704,0.4432518334168448,0.5476607258596197
26.0,0.20625978433762251,0.3378363097714196,0.4429294278774272,0.5467636175012222
26.083333333333332,0.2078870600866034,0.34207985533790913,0.4427414560901947,0.543680975686982
26.166666666666664,0.20968499560042347,0.3432198668225355,0.4477659519597929,0.5392930306765586
26.25,0.21157637528303824,0.3444449429528012,0.44211691114638907,0.5371578404308381
26.333333333333332,0.2135216213878788,0.34568056606011116,0.44130941082984376,0.5344206363707449
26.416666666666664,0.2267748491800447,0.3494599086680105,0.4456905905639288,0.5314207228362258
26.5,0.24609966173911788,0.36488510171841093,0.4446964650248942,0.5285467247203501
26.583333333333332,0.24672314513276916,0.3649767586723639,0.44345814841809333,0.5273805771666286
26.666666666666664,0.25136714123000586,0.3656412671834914,0.4423970004188641,0.5257075527837721
26.75,0.2528404213744442,0.3789184298149329,0.4418866168732398,0.5235296553716039
26.833333333333332,0.2545145593913824,0.37916141455076174,0.4421060803022196,0.519570724436561
26.916666666666664,0.25956861130278935,0.37947476979389544,0.44244009886346813,0.5186885384438612
27.0,0.2615610042314214,0.38259286709822166,0.4409341931006212,0.5156730179734127
27.083333333333332,0.2728282677763224,0.383051866112016,0.44011585254120056,0.5147079159670401
27.166666666666664,0.27401165071389677,0.3856435346741594,0.4403051935524258,0.5134662752881739
27.25,0.27550878867349143,0.3862709630971045,0.43947864266691256,0.5114377176197099
27.333333333333332,0.28011482643058166,0.3867188026327426,0.43930138749034253,0.5102692839097767
27.416666666666664,0.30233565929119177,0.38717639961497696,0.4383003073164387,0.5088899799014032
27.5,0.3034008522390406,0.3898194179542911,0.4381411834454846,0.5040306528723462
27.583333333333332,0.30706231989456406,0.40357771428476463,0.4372810359436971,0.5019442457010026
27.666666666666664,0.30816722587961703,0.4051262285062654,0.43660787464637524,0.4999511751163185
27.75,0.3094720255165073,0.4047671245365029,0.4351923468227988,0.4991366357684962
27.833333333333332,0.32371406498191374,0.40464537539260326,0.434999833138109,0.49637234543705605
27.916666666666664,0.32407819294479817,0.4147250918745885,0.4344235735695439,0.4946178493718886
28.0,0.328304244572498,0.41394539275475645,0.43314824804819313,0.4935143599162921
28.083333333333332,0.33226052689486213,0.41529343305891964,0.43238325295503405,0.492634688918621
28.166666666666664,0.3475102656222325,0.4149741232492535,0.432589528652357,0.49171222112072016
28.25,0.3480184214780334,0.41476463765336025,0.4330547929259133,0.4910551723047616
28.333333333333332,0.3496218112058613,0.4167413867191188,0.4329677415499412,0.4902094809665263
28.416666666666664,0.3504029584334337,0.41668728682413414,0.43210820480648043,0.48940245799542736
28.5,0.3512749595254089,0.41657666851941844,0.4318039597983777,0.4885352903559427
28.583333333333332,0.3521948839212913,0.4164286197202193,0.4312465228215636,0.4874233169725658
28.666666666666664,0.37005212525834436,0.4238568439030978,0.43044984106038287,0.48656908303543134
28.75,0.3701285235904317,0.4229615320318705,0.43013607805690257,0.48561781957482475
28.833333333333332,0.3728275298605279,0.42234855282684935,0.42933884039249415,0.4824827887986382
28.916666666666664,0.3731225520710061,0.42183789379182096,0.42781352773774456,0.4819457258617642
29.0,0.3841189402687184,0.42135885730109995,0.42816664345185157,0.48101866994887205
29.083333333333332,0.3841726468076133,0.4224615460519739,0.42836757165843004,0.4786262142315169
29.166666666666664,0.3759326018111318,0.42775706372056693,0.42790664489490476,0.4777136404594902
29.25,0.3786142017894075,0.4268822173386319,0.42689138867502113,0.4746351956146774
29.333333333333332,0.3879484104020097,0.4273379710404438,0.42719082073266823,0.4727131736523778
29.416666666666664,0.3881970790088323,0.426732208468686,0.42634270210680525,0.47195900524507267
29.5,0.39856183690497843,0.4261367703441118,0.4266163246034022,0.47034669554776776
29.583333333333332,0.39809149970634183,0.42557810166671717,0.4254606433004608,0.4686604904040336
29.666666666666664,0.3997371754851841,0.42508080926212555,0.42469263973633165,0.46783286385329415
29.75,0.3995271569984887,0.42453501651453396,0.42417570220516176,0.4673483630718782
29.833333333333332,0.3994140144533023,0.424065919443994,0.4245890590101399,0.46668264688657485
29.916666666666664,0.4016236689490904,0.42966145508959486,0.42391586595603814,0.4663343539476261
30.0,0.40829017136644435,0.4308255280846368,0.4231602711276704,0.4667121967730932
30.083333333333332,0.4079659216298934,0.42995245802659504,0.42271651726518705,0.46597886130484406
30.166666666666664,0.4077010088961595,0.42975091046566016,0.4219948617698734,0.4656992090913841
30.25,0.40254706072838936,0.4289897756174876,0.4209386928924521,0.4650971731090821
30.333333333333332,0.405396638109068,0.42889275422556106,0.4212615559427467,0.46501448109692656
30.416666666666664,0.41040369430787105,0.4310961777152902,0.42217915424351443,0.4642073566355484
30.5,0.4195170303702919,0.43023989586596467,0.42140349126163623,0.464189913288997
30.583333333333332,0.41958102646421497,0.4294272127853161,0.4215379111217005,0.4630822571981906
30.666666666666664,0.41866990970659773,0.4292917092109148,0.4207820611903513,0.46214675532359856
30.75,0.41795489289858206,0.428516540796997,0.4210955064382423,0.46144594750244383
30.833333333333332,0.41742365314403107,0.42785936805086355,0.4212646491245355,0.4610676402293062
30.916666666666664,0.4168444138865125,0.427128202864646,0.42089356072019957,0.4598152545083627
31.0,0.41628990951829997,0.42660263883471405,0.42042576883133537,0.4593919923076478
31.083333333333332,0.4157821518192669,0.42972912097645477,0.4194228882884764,0.45919810767814867
31.166666666666664,0.41755876967081273,0.4286716291277434,0.41960547504576035,0.45808123752221175
31.25,0.421742578482028,0.4279152591304739,0.4190359451245007,0.4579603945548656
31.333333333333332,0.4209971301405891,0.4270460273941686,0.4182925006401011,0.4575203796656129
31.416666666666664,0.4203212929738301,0.4267953192616577,0.41772493071529493,0.45654484573420795
31.5,0.4260731242687931,0.42786190077571207,0.4171271806603629,0.45616920787686294
31.583333333333332,0.42499506255324654,0.42703449718499187,0.41580440966709836,0.4550294038505688
31.666666666666664,0.42411994492232274,0.4280398720111446,0.4167765476657387,0.45490488388498596
31.75,0.42331398579955876,0.42719704730632035,0.41706142620652864,0.4539382011976986
31.833333333333332,0.42254044225414344,0.4268246379236998,0.41726740029284615,0.45350001837610576
31.916666666666664,0.424781826292126,0.42644077253310975,0.41674663382962074,0.45438146694169695
