strategy,step,year,raw_mass_before_normalization,raw_mass_error,lower_excursion_mass,upper_excursion_mass
DOMV,147,12.25,1.0000000000000007,6.661338147750939e-16,0.0,2.7045437945505182e-11
DOMV,148,12.333333333333332,0.9999999999999999,1.1102230246251565e-16,0.0,3.2716413788216633e-11
DOMV,149,12.416666666666666,0.9999999999999997,3.3306690738754696e-16,0.0,3.945535121836056e-11
DOMV,150,12.5,1.0000000000000002,2.220446049250313e-16,0.0,4.743979530010691e-11
DOMV,151,12.583333333333332,0.9999999999999996,4.440892098500626e-16,0.0,5.687271871226329e-11
DOMV,152,12.666666666666666,1.0000000000000004,4.440892098500626e-16,0.0,6.798554034567935e-11
DOMV,153,12.75,0.9999999999999992,7.771561172376096e-16,0.0,8.104142339347672e-11
DOMV,154,12.833333333333332,1.0,0.0,0.0,9.633887221093696e-11
DOMV,155,12.916666666666666,1.0000000000000004,4.440892098500626e-16,0.0,1.1421564780609771e-10
DOMV,156,13.0,0.9999999999999997,3.3306690738754696e-16,0.0,1.3505302178520988e-10
DOMV,157,13.083333333333332,0.9999999999999997,3.3306690738754696e-16,0.0,1.5928038779502184e-10
DOMV,158,13.166666666666666,0.9999999999999998,2.220446049250313e-16,0.0,1.8738024793155894e-10
DOMV,159,13.25,0.9999999999999999,1.1102230246251565e-16,0.0,2.1989358922646362e-10
DOMV,160,13.333333333333332,1.0000000000000002,2.220446049250313e-16,0.0,2.5742566222274144e-10
DOMV,161,13.416666666666666,1.0000000000000004,4.440892098500626e-16,0.0,3.006521699292425e-10
DOMV,162,13.5,0.9999999999999989,1.1102230246251565e-15,0.0,3.503258712915899e-10
DOMV,163,13.583333333333332,1.0000000000000004,4.440892098500626e-16,0.0,4.072835989459088e-10
DOMV,164,13.666666666666666,1.0,0.0,0.0,4.724536865943789e-10
DOMV,165,13.75,1.0000000000000004,4.440892098500626e-16,0.0,5.468637970109217e-10
DOMV,166,13.833333333333332,0.9999999999999996,4.440892098500626e-16,0.0,6.316491376626789e-10
DOMV,167,13.916666666666666,0.9999999999999999,1.1102230246251565e-16,0.0,7.280610474290342e-10
DOMV,168,14.0,1.0,0.0,0.0,8.374759349480324e-10
DOMV,169,14.083333333333332,0.9999999999999998,2.220446049250313e-16,0.0,9.614045465227567e-10
DOMV,170,14.166666666666666,0.9999999999999993,6.661338147750939e-16,0.0,1.1015015390161468e-09
DOMV,171,14.25,1.0000000000000002,2.220446049250313e-16,0.0,1.2595753305794805e-09
DOMV,172,14.333333333333332,1.0,0.0,0.0,1.4375981992564162e-09
DOMV,173,14.416666666666666,1.0000000000000007,6.661338147750939e-16,0.0,1.637716596298071e-09
DOMV,174,14.5,0.9999999999999992,7.771561172376096e-16,0.0,1.8622616373886957e-09
DOMV,175,14.583333333333332,0.9999999999999996,4.440892098500626e-16,0.0,2.1137597313738645e-09
DOMV,176,14.666666666666666,0.9999999999999999,1.1102230246251565e-16,0.0,2.3949433033998027e-09
DOMV,177,14.75,1.0000000000000007,6.661338147750939e-16,0.0,2.7087615684211486e-09
DOMV,178,14.833333333333332,0.9999999999999997,3.3306690738754696e-16,0.0,3.0583913121783298e-09
DOMV,179,14.916666666666666,0.9999999999999997,3.3306690738754696e-16,0.0,3.4472476402399704e-09
DOMV,180,15.0,1.0000000000000002,2.220446049250313e-16,0.0,3.878994662040632e-09
DOMV,181,15.083333333333332,1.0000000000000002,2.220446049250313e-16,0.0,4.357556086139347e-09
DOMV,182,15.166666666666666,0.9999999999999998,2.220446049250313e-16,0.0,4.8871257140258115e-09
DOMV,183,15.25,0.9999999999999997,3.3306690738754696e-16,0.0,5.472177830671374e-09
DOMV,184,15.333333333333332,0.9999999999999998,2.220446049250313e-16,0.0,6.117477499151141e-09
DOMV,185,15.416666666666666,1.0000000000000004,4.440892098500626e-16,0.0,6.8280907734704185e-09
DOMV,186,15.5,0.9999999999999996,4.440892098500626e-16,0.0,7.609394847492941e-09
DOMV,187,15.583333333333332,1.0000000000000002,2.220446049250313e-16,0.0,8.467088157282313e-09
DOMV,188,15.666666666666666,1.0000000000000004,4.440892098500626e-16,0.0,9.407200448841497e-09
DOMV,189,15.75,0.9999999999999996,4.440892098500626e-16,0.0,1.0436102815319828e-08
DOMV,190,15.833333333333332,0.9999999999999996,4.440892098500626e-16,0.0,1.1560517700850013e-08
DOMV,191,15.916666666666666,1.0000000000000004,4.440892098500626e-16,0.0,1.2787528864109244e-08
DOMV,192,16.0,1.0,0.0,0.0,1.4124591292678879e-08
DOMV,193,16.083333333333332,0.9999999999999999,1.1102230246251565e-16,0.0,1.55795410591877e-08
DOMV,194,16.166666666666664,0.9999999999999997,3.3306690738754696e-16,0.0,1.7160605114330155e-08
DOMV,195,16.25,1.0000000000000002,2.220446049250313e-16,0.0,1.8876411019918607e-08
DOMV,196,16.333333333333332,0.9999999999999986,1.4432899320127035e-15,0.0,2.073599662882638e-08
DOMV,197,16.416666666666664,1.000000000000001,1.1102230246251565e-15,0.0,2.274881970362289e-08
DOMV,198,16.5,0.999999999999999,9.992007221626409e-16,0.0,2.4924767418477976e-08
DOMV,199,16.583333333333332,1.0000000000000002,2.220446049250313e-16,0.0,2.727416560262927e-08
DOMV,200,16.666666666666664,1.0000000000000002,2.220446049250313e-16,0.0,2.9807787463240935e-08
DOMV,201,16.75,0.9999999999999991,8.881784197001252e-16,0.0,3.253686139351636e-08
DOMV,202,16.833333333333332,1.0000000000000007,6.661338147750939e-16,0.0,3.54730773675325e-08
DOMV,203,16.916666666666664,0.9999999999999997,3.3306690738754696e-16,0.0,3.862859138570384e-08
DOMV,204,17.0,1.0000000000000002,2.220446049250313e-16,0.0,4.201602748223209e-08
DOMV,205,17.083333333333332,1.0,0.0,0.0,4.564847693177955e-08
DOMV,206,17.166666666666664,1.0,0.0,0.0,4.9539494482583386e-08
DOMV,207,17.25,1.0000000000000002,2.220446049250313e-16,0.0,5.3703091682214206e-08
DOMV,208,17.333333333333332,1.0000000000000002,2.220446049250313e-16,0.0,5.815372761421266e-08
DOMV,209,17.416666666666664,0.9999999999999994,5.551115123125783e-16,0.0,6.290629756064033e-08
DOMV,210,17.5,0.9999999999999999,1.1102230246251565e-16,0.0,6.797612017530249e-08
DOMV,211,17.583333333333332,0.9999999999999997,3.3306690738754696e-16,0.0,7.33789236564551e-08
DOMV,212,17.666666666666664,1.0000000000000007,6.661338147750939e-16,0.0,7.913083115129545e-08
DOMV,213,17.75,0.9999999999999994,5.551115123125783e-16,0.0,8.524834525865169e-08
DOMV,214,17.833333333333332,0.9999999999999999,1.1102230246251565e-16,0.0,9.174833112514502e-08
DOMV,215,17.916666666666664,1.0000000000000002,2.220446049250313e-16,0.0,9.864799738851526e-08
DOMV,216,18.0,0.9999999999999997,3.3306690738754696e-16,0.0,1.0596487420729624e-07
DOMV,217,18.083333333333332,0.9999999999999999,1.1102230246251565e-16,0.0,1.1371678782717759e-07
DOMV,218,18.166666666666664,1.0,0.0,0.0,1.2192183148065728e-07
DOMV,219,18.25,1.0,0.0,0.0,1.305983327787503e-07
DOMV,220,18.333333333333332,1.0,0.0,0.0,1.3976481802561098e-07
DOMV,221,18.416666666666664,0.9999999999999991,8.881784197001252e-16,0.0,1.494399740118438e-07
DOMV,222,18.5,1.0000000000000002,2.220446049250313e-16,0.0,1.596426078709181e-07
DOMV,223,18.583333333333332,0.9999999999999998,2.220446049250313e-16,0.0,1.70391605653135e-07
DOMV,224,18.666666666666664,1.0000000000000007,6.661338147750939e-16,0.0,1.817058904367135e-07
DOMV,225,18.75,0.9999999999999996,4.440892098500626e-16,0.0,1.936043809083298e-07
DOMV,226,18.833333333333332,1.0000000000000002,2.220446049250313e-16,0.0,2.0610595119977342e-07
DOMV,227,18.916666666666664,1.0000000000000007,6.661338147750939e-16,0.0,2.1922939231678223e-07
DOMV,228,19.0,0.9999999999999987,1.3322676295501878e-15,0.0,2.329933748569128e-07
DOMV,229,19.083333333333332,1.0000000000000002,2.220446049250313e-16,0.0,2.474164120362943e-07
DOMV,230,19.166666666666664,0.9999999999999999,1.1102230246251565e-16,0.0,2.6251682149907293e-07
DOMV,231,19.25,1.0,0.0,0.0,2.7831268418312096e-07
DOMV,232,19.333333333333332,0.9999999999999999,1.1102230246251565e-16,0.0,2.948217987961307e-07
DOMV,233,19.416666666666664,1.0000000000000002,2.220446049250313e-16,0.0,3.1206163117493336e-07
DOMV,234,19.5,1.0,0.0,0.0,3.300492589237665e-07
DOMV,235,19.583333333333332,0.9999999999999994,5.551115123125783e-16,0.0,3.4880131330608684e-07
DOMV,236,19.666666666666664,1.0000000000000004,4.440892098500626e-16,0.0,3.683339220917574e-07
DOMV,237,19.75,0.9999999999999993,6.661338147750939e-16,0.0,3.886626580095141e-07
DOMV,238,19.833333333333332,1.0000000000000007,6.661338147750939e-16,0.0,4.0980249681462836e-07
DOMV,239,19.916666666666664,0.9999999999999992,7.771561172376096e-16,0.0,4.3176778690569747e-07
DOMV,240,20.0,1.0000000000000002,2.220446049250313e-16,0.0,4.5457222972751386e-07
DOMV,241,20.083333333333332,0.9999999999999994,5.551115123125783e-16,0.0,4.782288676034561e-07
DOMV,242,20.166666666666664,1.0000000000000007,6.661338147750939e-16,0.0,5.027500736833705e-07
DOMV,243,20.25,0.9999999999999999,1.1102230246251565e-16,0.0,5.281475378868319e-07
DOMV,244,20.333333333333332,0.9999999999999992,7.771561172376096e-16,0.0,5.544322433331701e-07
DOMV,245,20.416666666666664,1.0000000000000004,4.440892098500626e-16,0.0,5.816144295370846e-07
DOMV,246,20.5,1.0000000000000009,8.881784197001252e-16,0.0,6.097035412942066e-07
DOMV,247,20.583333333333332,0.9999999999999986,1.4432899320127035e-15,0.0,6.38708165562971e-07
DOMV,248,20.666666666666664,1.0000000000000002,2.220446049250313e-16,0.0,6.686359620014835e-07
DOMV,249,20.75,1.0,0.0,0.0,6.994935948193219e-07
DOMV,250,20.833333333333332,1.0000000000000002,2.220446049250313e-16,0.0,7.312866741505784e-07
DOMV,251,20.916666666666664,0.9999999999999996,4.440892098500626e-16,0.0,7.640197151095285e-07
DOMV,252,21.0,0.9999999999999999,1.1102230246251565e-16,0.0,7.976961213634266e-07
DOMV,253,21.083333333333332,1.0000000000000002,2.220446049250313e-16,0.0,8.323181956887455e-07
DOMV,254,21.166666666666664,0.9999999999999998,2.220446049250313e-16,0.0,8.678871733751154e-07
DOMV,255,21.25,0.9999999999999993,6.661338147750939e-16,0.0,9.044032688658629e-07
DOMV,256,21.333333333333332,1.0000000000000002,2.220446049250313e-16,0.0,9.418657236076404e-07
DOMV,257,21.416666666666664,0.9999999999999999,1.1102230246251565e-16,0.0,9.80272843147674e-07
DOMV,258,21.5,0.9999999999999999,1.1102230246251565e-16,0.0,1.0196220133825394e-06
DOMV,259,21.583333333333332,1.0000000000000004,4.440892098500626e-16,0.0,1.0599096900341342e-06
DOMV,260,21.666666666666664,1.0,0.0,0.0,1.101131361840709e-06
DOMV,261,21.75,0.9999999999999996,4.440892098500626e-16,0.0,1.1432814943631058e-06
DOMV,262,21.833333333333332,1.0000000000000007,6.661338147750939e-16,0.0,1.1863534662836798e-06
DOMV,263,21.916666666666664,0.9999999999999996,4.440892098500626e-16,0.0,1.2303395141712939e-06
DOMV,264,22.0,1.0000000000000004,4.440892098500626e-16,0.0,1.2752307024188644e-06
DOMV,265,22.083333333333332,0.9999999999999987,1.3322676295501878e-15,0.0,1.321016928972447e-06
DOMV,266,22.166666666666664,1.0000000000000007,6.661338147750939e-16,0.0,1.3676869675186854e-06
DOMV,267,22.25,0.9999999999999998,2.220446049250313e-16,0.0,1.4152285369461227e-06
DOMV,268,22.333333333333332,0.9999999999999993,6.661338147750939e-16,0.0,1.4636283785654011e-06
DOMV,269,22.416666666666664,1.0000000000000009,8.881784197001252e-16,0.0,1.5128723134922106e-06
DOMV,270,22.5,0.9999999999999996,4.440892098500626e-16,0.0,1.5629452528154377e-06
DOMV,271,22.583333333333332,1.0000000000000002,2.220446049250313e-16,0.0,1.6138311419765463e-06
DOMV,272,22.666666666666664,1.0000000000000002,2.220446049250313e-16,0.0,1.6655128339777672e-06
DOMV,273,22.75,0.9999999999999992,7.771561172376096e-16,0.0,1.7179719012106613e-06
DOMV,274,22.833333333333332,1.0000000000000002,2.220446049250313e-16,0.0,1.7711884134139737e-06
DOMV,275,22.916666666666664,0.9999999999999991,8.881784197001252e-16,0.0,1.8251407257887521e-06
DOMV,276,23.0,1.0000000000000002,2.220446049250313e-16,0.0,1.8798053255040766e-06
DOMV,277,23.083333333333332,1.0000000000000002,2.220446049250313e-16,0.0,1.935156776325082e-06
DOMV,278,23.166666666666664,1.0,0.0,0.0,1.9911677906071985e-06
DOMV,279,23.25,0.9999999999999993,6.661338147750939e-16,0.0,2.047809439822721e-06
DOMV,280,23.333333333333332,1.0000000000000004,4.440892098500626e-16,0.0,2.1050514823976616e-06
DOMV,281,23.416666666666664,0.9999999999999998,2.220446049250313e-16,0.0,2.1628627605415853e-06
DOMV,282,23.5,1.0,0.0,0.0,2.2212116060092064e-06
DOMV,283,23.583333333333332,1.0,0.0,0.0,2.280066184909786e-06
DOMV,284,23.666666666666664,0.9999999999999991,8.881784197001252e-16,0.0,2.339394708063502e-06
DOMV,285,23.75,1.000000000000001,1.1102230246251565e-15,0.0,2.399165446951657e-06
DOMV,286,23.833333333333332,0.9999999999999988,1.2212453270876722e-15,0.0,2.4593465189829223e-06
DOMV,287,23.916666666666664,1.0000000000000009,8.881784197001252e-16,0.0,2.519905441829855e-06
DOMV,288,24.0,0.9999999999999996,4.440892098500626e-16,0.0,2.5808085218351895e-06
DOMV,289,24.083333333333332,1.0,0.0,0.0,2.642020217784097e-06
DOMV,290,24.166666666666664,0.9999999999999999,1.1102230246251565e-16,0.0,2.7035026494535707e-06
DOMV,291,24.25,1.0000000000000002,2.220446049250313e-16,0.0,2.765215392403692e-06
DOMV,292,24.333333333333332,0.9999999999999994,5.551115123125783e-16,0.0,2.827115656466361e-06
DOMV,293,24.416666666666664,1.0,0.0,0.0,2.889158866792306e-06
DOMV,294,24.5,0.9999999999999998,2.220446049250313e-16,0.0,2.9512995492630304e-06
DOMV,295,24.583333333333332,0.9999999999999999,1.1102230246251565e-16,0.0,3.013492354574323e-06
DOMV,296,24.666666666666664,0.9999999999999999,1.1102230246251565e-16,0.0,3.0756930533809274e-06
DOMV,297,24.75,0.9999999999999998,2.220446049250313e-16,0.0,3.1378593282845873e-06
DOMV,298,24.833333333333332,1.0000000000000004,4.440892098500626e-16,0.0,3.1999512009983277e-06
DOMV,299,24.916666666666664,0.9999999999999999,1.1102230246251565e-16,0.0,3.2619310007891106e-06
DOMV,300,25.0,1.0,0.0,0.0,3.323762854906915e-06
DOMV,301,25.083333333333332,0.9999999999999998,2.220446049250313e-16,0.0,3.3854117611848675e-06
DOMV,302,25.166666666666664,1.0,0.0,0.0,3.4468424337740105e-06
DOMV,303,25.25,0.9999999999999992,7.771561172376096e-16,0.0,3.50801823552856e-06
DOMV,304,25.333333333333332,1.0000000000000004,4.440892098500626e-16,0.0,3.568900485044698e-06
DOMV,305,25.416666666666664,1.0,0.0,0.0,3.6294483069715888e-06
DOMV,306,25.5,1.0,0.0,0.0,3.6896191270217567e-06
DOMV,307,25.583333333333332,0.9999999999999998,2.220446049250313e-16,0.0,3.7493697822261526e-06
DOMV,308,25.666666666666664,1.0000000000000002,2.220446049250313e-16,0.0,3.8086579747746966e-06
DOMV,309,25.75,0.9999999999999997,3.3306690738754696e-16,0.0,3.867443694952654e-06
DOMV,310,25.833333333333332,0.9999999999999996,4.440892098500626e-16,0.0,3.925690309180132e-06
DOMV,311,25.916666666666664,1.0000000000000009,8.881784197001252e-16,0.0,3.9833651385437446e-06
DOMV,312,26.0,0.9999999999999996,4.440892098500626e-16,0.0,4.040439506411881e-06
DOMV,313,26.083333333333332,0.9999999999999999,1.1102230246251565e-16,0.0,4.096888285538111e-06
DOMV,314,26.166666666666664,0.9999999999999996,4.440892098500626e-16,0.0,4.152688942100516e-06
DOMV,315,26.25,1.0000000000000002,2.220446049250313e-16,0.0,4.207820124793832e-06
DOMV,316,26.333333333333332,0.9999999999999998,2.220446049250313e-16,0.0,4.262259956637701e-06
DOMV,317,26.416666666666664,1.0,0.0,0.0,4.315984238777957e-06
DOMV,318,26.5,1.0000000000000002,2.220446049250313e-16,0.0,4.36896491119398e-06
DOMV,319,26.583333333333332,0.9999999999999998,2.220446049250313e-16,0.0,4.421169422277367e-06
DOMV,320,26.666666666666664,0.9999999999999997,3.3306690738754696e-16,0.0,4.472561507414193e-06
DOMV,321,26.75,1.0,0.0,0.0,4.5231030760901595e-06
DOMV,322,26.833333333333332,0.9999999999999994,5.551115123125783e-16,0.0,4.572756486375644e-06
DOMV,323,26.916666666666664,1.0000000000000009,8.881784197001252e-16,0.0,4.621486655732439e-06
DOMV,324,27.0,0.9999999999999991,8.881784197001252e-16,0.0,4.6692626791469816e-06
DOMV,325,27.083333333333332,1.0,0.0,0.0,4.716058938068405e-06
DOMV,326,27.166666666666664,0.9999999999999999,1.1102230246251565e-16,0.0,4.761855664177052e-06
DOMV,327,27.25,1.0000000000000004,4.440892098500626e-16,0.0,4.806638526963937e-06
DOMV,328,27.333333333333332,1.0000000000000002,2.220446049250313e-16,0.0,4.850397076016566e-06
DOMV,329,27.416666666666664,0.9999999999999996,4.440892098500626e-16,0.0,4.893122385311215e-06
DOMV,330,27.5,1.0000000000000004,4.440892098500626e-16,0.0,4.934804226967773e-06
DOMV,331,27.583333333333332,0.9999999999999996,4.440892098500626e-16,0.0,4.9754281189529455e-06
DOMV,332,27.666666666666664,0.9999999999999994,5.551115123125783e-16,0.0,5.014973192450318e-06
DOMV,333,27.75,1.0,0.0,0.0,5.053412154334338e-06
DOMV,334,27.833333333333332,1.0000000000000007,6.661338147750939e-16,0.0,5.090713210993212e-06
DOMV,335,27.916666666666664,0.9999999999999992,7.771561172376096e-16,0.0,5.126842685225515e-06
DOMV,336,28.0,0.9999999999999998,2.220446049250313e-16,0.0,5.161767660228291e-06
DOMV,337,28.083333333333332,1.0000000000000009,8.881784197001252e-16,0.0,5.195458353843115e-06
DOMV,338,28.166666666666664,0.9999999999999991,8.881784197001252e-16,0.0,5.2278902413447534e-06
DOMV,339,28.25,1.0000000000000002,2.220446049250313e-16,0.0,5.259045778876492e-06
DOMV,340,28.333333333333332,1.0,0.0,0.0,5.288915047953379e-06
DOMV,341,28.416666666666664,0.9999999999999994,5.551115123125783e-16,0.0,5.3174953561603145e-06
DOMV,342,28.5,1.0000000000000002,2.220446049250313e-16,0.0,5.344789981627499e-06
DOMV,343,28.583333333333332,1.0000000000000002,2.220446049250313e-16,0.0,5.37080565136492e-06
DOMV,344,28.666666666666664,0.9999999999999997,3.3306690738754696e-16,0.0,5.395549278812379e-06
DOMV,345,28.75,1.0,0.0,0.0,5.419024909708505e-06
DOMV,346,28.833333333333332,0.9999999999999996,4.440892098500626e-16,0.0,5.44123099850268e-06
DOMV,347,28.916666666666664,1.0,0.0,0.0,5.462158022281536e-06
DOMV,348,29.0,1.0000000000000002,2.220446049250313e-16,0.0,5.481787566651879e-06
DOMV,349,29.083333333333332,1.0000000000000002,2.220446049250313e-16,0.0,5.50009374474289e-06
DOMV,350,29.166666666666664,0.9999999999999997,3.3306690738754696e-16,0.0,5.5170469431550735e-06
DOMV,351,29.25,0.9999999999999994,5.551115123125783e-16,0.0,5.532620812601941e-06
DOMV,352,29.333333333333332,1.0,0.0,0.0,5.54679994502713e-06
DOMV,353,29.416666666666664,1.0,0.0,0.0,5.559583204695506e-06
DOMV,354,29.5,1.0000000000000002,2.220446049250313e-16,0.0,5.570983104941056e-06
DOMV,355,29.583333333333332,1.0,0.0,0.0,5.581023546099107e-06
DOMV,356,29.666666666666664,0.9999999999999998,2.220446049250313e-16,0.0,5.589735969501913e-06
DOMV,357,29.75,0.9999999999999999,1.1102230246251565e-16,0.0,5.597155481131817e-06
DOMV,358,29.833333333333332,0.9999999999999999,1.1102230246251565e-16,0.0,5.603316633624987e-06
DOMV,359,29.916666666666664,0.9999999999999994,5.551115123125783e-16,0.0,5.608247919811803e-06
DOMV,360,30.0,1.0000000000000007,6.661338147750939e-16,0.0,5.61196686295748e-06
DOMV,361,30.083333333333332,0.9999999999999994,5.551115123125783e-16,0.0,5.614476927913294e-06
DOMV,362,30.166666666666664,1.0000000000000002,2.220446049250313e-16,0.0,5.6157659557140606e-06
DOMV,363,30.25,1.0000000000000002,2.220446049250313e-16,0.0,5.615808354756097e-06
DOMV,364,30.333333333333332,0.9999999999999994,5.551115123125783e-16,0.0,5.614571205607662e-06
DOMV,365,30.416666666666664,0.9999999999999999,1.1102230246251565e-16,0.0,5.612021813201696e-06
DOMV,366,30.5,1.0000000000000007,6.661338147750939e-16,0.0,5.608140306975935e-06
DOMV,367,30.583333333333332,0.9999999999999997,3.3306690738754696e-16,0.0,5.60293037714916e-06
DOMV,368,30.666666666666664,0.9999999999999996,4.440892098500626e-16,0.0,5.596416712584534e-06
DOMV,369,30.75,1.0,0.0,0.0,5.588637834585076e-06
DOMV,370,30.833333333333332,1.0,0.0,0.0,5.579641561321908e-06
DOMV,371,30.916666666666664,1.0000000000000004,4.440892098500626e-16,0.0,5.569477992877236e-06
DOMV,372,31.0,0.9999999999999993,6.661338147750939e-16,0.0,5.558194964852057e-06
DOMV,373,31.083333333333332,1.0,0.0,0.0,5.545834855880208e-06
DOMV,374,31.166666666666664,1.0,0.0,0.0,5.532426754643632e-06
DOMV,375,31.25,0.9999999999999999,1.1102230246251565e-16,0.0,5.517981671459643e-06
DOMV,376,31.333333333333332,0.9999999999999999,1.1102230246251565e-16,0.0,5.502491666771551e-06
DOMV,377,31.416666666666664,1.0000000000000002,2.220446049250313e-16,0.0,5.485928208681065e-06
DOMV,378,31.5,0.9999999999999994,5.551115123125783e-16,0.0,5.468246589997552e-06
DOMV,379,31.583333333333332,1.0,0.0,0.0,5.449397132691992e-06
DOMV,380,31.666666666666664,1.0000000000000007,6.661338147750939e-16,0.0,5.429331113586802e-06
DOMV,381,31.75,0.9999999999999994,5.551115123125783e-16,0.0,5.408015742941066e-06
DOMV,382,31.833333333333332,0.9999999999999997,3.3306690738754696e-16,0.0,5.385439147708145e-06
DOMV,383,31.916666666666664,1.0000000000000002,2.220446049250313e-16,0.0,5.361611907182142e-06
DOMV,384,32.0,0.9999999999999999,1.1102230246251565e-16,0.0,5.336572962218928e-06
DOMV,385,32.08333333333333,0.9999999999999996,4.440892098500626e-16,0.0,5.310371332007728e-06
DOMV,386,32.166666666666664,0.9999999999999998,2.220446049250313e-16,0.0,5.2830576790904155e-06
DOMV,387,32.25,0.9999999999999999,1.1102230246251565e-16,0.0,5.254688115513274e-06
DOMV,388,32.33333333333333,1.0000000000000002,2.220446049250313e-16,0.0,5.225300975181016e-06
DOMV,389,32.416666666666664,1.0,0.0,0.0,5.194912478230378e-06
DOMV,390,32.5,1.0,0.0,0.0,5.163517123848545e-06
DOMV,391,32.58333333333333,0.9999999999999999,1.1102230246251565e-16,0.0,5.131078397215359e-06
DOMV,392,32.666666666666664,1.0000000000000002,2.220446049250313e-16,0.0,5.097521321150963e-06
DOMV,393,32.75,0.9999999999999989,1.1102230246251565e-15,0.0,5.062765401131408e-06
DOMV,394,32.83333333333333,1.0000000000000007,6.661338147750939e-16,0.0,5.026711903642789e-06
DOMV,395,32.916666666666664,1.0000000000000002,2.220446049250313e-16,0.0,4.989280572165638e-06
DOMV,396,33.0,0.9999999999999993,6.661338147750939e-16,0.0,4.950430825139774e-06
DOMV,397,33.08333333333333,1.0000000000000004,4.440892098500626e-16,0.0,4.91014875030793e-06
DOMV,398,33.166666666666664,0.9999999999999992,7.771561172376096e-16,0.0,4.868500156840154e-06
DOMV,399,33.25,1.0000000000000007,6.661338147750939e-16,0.0,4.825560706295152e-06
DOMV,400,33.33333333333333,0.9999999999999997,3.3306690738754696e-16,0.0,4.781397103004838e-06
DOMV,401,33.416666666666664,1.0000000000000004,4.440892098500626e-16,0.0,4.736124827460029e-06
DOMV,402,33.5,0.9999999999999994,5.551115123125783e-16,0.0,4.689818285523106e-06
DOMV,403,33.58333333333333,0.9999999999999999,1.1102230246251565e-16,0.0,4.64248233801313e-06
DOMV,404,33.666666666666664,0.9999999999999999,1.1102230246251565e-16,0.0,4.59407339329454e-06
DOMV,405,33.75,0.9999999999999996,4.440892098500626e-16,0.0,4.544503067961323e-06
DOMV,406,33.83333333333333,1.0,0.0,0.0,4.493650441481686e-06
DOMV,407,33.916666666666664,1.0000000000000004,4.440892098500626e-16,0.0,4.441364141304566e-06
DOMV,408,34.0,0.9999999999999999,1.1102230246251565e-16,0.0,4.387404054807187e-06
DOMV,409,34.08333333333333,0.9999999999999993,6.661338147750939e-16,0.0,4.331662066348069e-06
DOMV,410,34.166666666666664,1.0000000000000002,2.220446049250313e-16,0.0,4.27398437244132e-06
DOMV,411,34.25,1.0,0.0,0.0,4.214409374080788e-06
DOMV,412,34.33333333333333,0.9999999999999994,5.551115123125783e-16,0.0,4.153058003178405e-06
DOMV,413,34.416666666666664,1.0000000000000007,6.661338147750939e-16,0.0,4.0899664148889375e-06
DOMV,414,34.5,0.9999999999999999,1.1102230246251565e-16,0.0,4.025514152988489e-06
DOMV,415,34.58333333333333,0.9999999999999994,5.551115123125783e-16,0.0,3.959886638447427e-06
DOMV,416,34.666666666666664,1.0000000000000004,4.440892098500626e-16,0.0,3.893060114532736e-06
DOMV,417,34.75,0.9999999999999991,8.881784197001252e-16,0.0,3.825336550947534e-06
DOMV,418,34.83333333333333,1.0000000000000007,6.661338147750939e-16,0.0,3.756802115965655e-06
DOMV,419,34.916666666666664,0.9999999999999993,6.661338147750939e-16,0.0,3.687294871985501e-06
DOMV,420,35.0,0.9999999999999998,2.220446049250313e-16,0.0,3.6166943592743087e-06
DOMV,421,35.08333333333333,1.0,0.0,0.0,3.5448007609711154e-06
DOMV,422,35.166666666666664,1.0000000000000002,2.220446049250313e-16,0.0,3.471451429065898e-06
DOMV,423,35.25,1.0000000000000002,2.220446049250313e-16,0.0,3.3965590931800842e-06
DOMV,424,35.33333333333333,1.0,0.0,0.0,3.3196307607837157e-06
DOMV,425,35.416666666666664,0.9999999999999997,3.3306690738754696e-16,0.0,3.2410275915306376e-06
DOMV,426,35.5,0.9999999999999998,2.220446049250313e-16,0.0,3.1602538784121428e-06
DOMV,427,35.58333333333333,1.0000000000000004,4.440892098500626e-16,0.0,3.077668442432313e-06
DOMV,428,35.666666666666664,0.9999999999999994,5.551115123125783e-16,0.0,2.9936210243852095e-06
DOMV,429,35.75,0.9999999999999999,1.1102230246251565e-16,0.0,2.90735575333112e-06
DOMV,430,35.83333333333333,0.9999999999999999,1.1102230246251565e-16,0.0,2.820465312074559e-06
DOMV,431,35.916666666666664,1.0,0.0,0.0,2.7332560210317055e-06
DOMV,432,36.0,0.9999999999999998,2.220446049250313e-16,0.0,2.644680437996539e-06
DOMV,433,36.08333333333333,1.0000000000000002,2.220446049250313e-16,0.0,2.5550612037437295e-06
DOMV,434,36.166666666666664,0.9999999999999997,3.3306690738754696e-16,0.0,2.4641903076262624e-06
DOMV,435,36.25,1.0000000000000002,2.220446049250313e-16,0.0,2.373448967873666e-06
DOMV,436,36.33333333333333,0.9999999999999992,7.771561172376096e-16,0.0,2.283251893983411e-06
DOMV,437,36.416666666666664,1.0000000000000004,4.440892098500626e-16,0.0,2.1932555357335957e-06
DOMV,438,36.5,1.0,0.0,0.0,2.1040140938656226e-06
DOMV,439,36.58333333333333,0.9999999999999997,3.3306690738754696e-16,0.0,2.015987471762774e-06
DOMV,440,36.666666666666664,1.0000000000000002,2.220446049250313e-16,0.0,1.927505648389172e-06
DOMV,441,36.75,1.0,0.0,0.0,1.8400362415644524e-06
